CountyName,Year,loading_kgha,loading_kgha_fullarea,load_kg,flow_mm,months_available,mean_coverage_frac,min_coverage_frac,county_area_ha,FWMC_mgL,complete_year,load_tonnes
Adair,2015,16.123812726153908,14.924975693821278,2203389.2778590573,460.1837554272041,12,0.9256480428857848,0.9256480428857848,147631.01281104452,3.503777031674147,True,2203.389277859057
Adair,2016,9.645393602202859,8.928239710742147,1318085.07111665,297.9000629003632,12,0.9256480428857848,0.9256480428857848,147631.01281104452,3.2377950874850585,True,1318.08507111665
Adair,2017,7.2972339367094765,6.449008878378445,952073.7123424279,237.72513532368149,12,0.7984361546636745,0.014411831536741759,147631.01281104452,3.0696097519405,True,952.0737123424279
Adair,2018,8.625849470775169,7.747050139507592,1143704.8583934496,326.6370068230675,12,0.8423315871787813,0.33605487261259626,147631.01281104452,2.6408059376589903,True,1143.7048583934495
Adair,2019,8.91995718151781,8.191197712364632,1209274.8144119019,441.0362613688925,12,0.8914643513682137,0.7205458937803576,147631.01281104452,2.0224997268551035,True,1209.2748144119018
Adair,2020,2.646740051210697,2.419171606310253,357144.75440330396,158.8753983946101,12,0.8133852273355356,0.3989028527045031,147631.01281104452,1.665921897257372,True,357.144754403304
Adams,2000,0.9527531091234263,0.26997924084587,29742.671502169283,41.879652602434575,11,0.28336747291673764,0.28336747291673764,110166.51283625634,2.2749785395021167,False,29.742671502169284
Adams,2001,11.041238487932578,3.128727848196476,344681.0366494898,223.29851925542656,10,0.28336747291673764,0.28336747291673764,110166.51283625634,4.94460891399944,False,344.6810366494898
Adams,2002,1.1306557857802206,0.3203910727552293,35296.36722931091,41.784074317035184,10,0.28336747291673764,0.28336747291673764,110166.51283625634,2.7059491068329287,False,35.29636722931091
Adams,2003,2.4043079674828767,0.6813026728592005,75056.73965491889,65.87005017097775,10,0.28336747291673764,0.28336747291673764,110166.51283625634,3.650077632007348,False,75.05673965491889
Adams,2004,8.854371665186573,2.509040923029486,276412.2890536203,141.61069673411623,12,0.28336747291673764,0.28336747291673764,110166.51283625634,6.252614999706739,True,276.4122890536203
Adams,2005,3.9986564247257426,1.1330891661368108,124828.48216583396,95.71811977803216,12,0.28336747291673764,0.28336747291673764,110166.51283625634,4.177533401197729,True,124.82848216583396
Adams,2006,1.6652293508850504,0.471871832987076,51984.47434583853,45.35394187169968,12,0.28336747291673764,0.28336747291673764,110166.51283625634,3.6716309148954784,True,51.98447434583853
Adams,2007,28.30566864213932,8.020905792341564,883635.2209303997,413.6070342170962,11,0.28336747291673764,0.28336747291673764,110166.51283625634,6.843613937978167,False,883.6352209303997
Adams,2008,16.74867261879423,4.746029034697479,522853.4685722451,418.0254534754687,8,0.28336747291673764,0.28336747291673764,110166.51283625634,4.006615501411592,False,522.8534685722451
Adams,2009,7.163553565157145,2.0299180708622666,223628.99521019662,176.72474557006925,9,0.28336747291673764,0.28336747291673764,110166.51283625634,4.053509055593396,False,223.62899521019662
Adams,2010,22.9462413707159,6.502218430157262,716326.7301500627,541.8954072196734,12,0.28336747291673764,0.28336747291673764,110166.51283625634,4.2344410129709695,True,716.3267301500628
Adams,2011,9.712411057105202,2.7521813771804817,303198.2250168591,229.00780321660562,12,0.28336747291673764,0.28336747291673764,110166.51283625634,4.24108302017935,True,303.1982250168591
Adams,2012,6.719398035310547,1.9040588407876418,209763.52272461908,145.9497773379419,12,0.28336747291673764,0.28336747291673764,110166.51283625634,4.603911124682296,True,209.76352272461907
Adams,2013,16.355834622027768,4.634711524288096,510590.00663282955,170.80496624104558,12,0.28336747291673764,0.28336747291673764,110166.51283625634,9.575737159156061,True,510.59000663282956
Adams,2014,22.47949999988231,6.369959107398454,701756.1817716397,482.02273949919794,12,0.28336747291673764,0.28336747291673764,110166.51283625634,4.663576665125301,True,701.7561817716397
Adams,2015,24.924258160552654,7.062724049280181,778075.6796339614,519.9812030673028,12,0.28336747291673764,0.28336747291673764,110166.51283625634,4.793299837287893,True,778.0756796339614
Adams,2016,15.116729180591067,4.283589346670796,471908.1007452592,356.88138381588016,12,0.28336747291673764,0.28336747291673764,110166.51283625634,4.235785296212029,True,471.9081007452592
Adams,2017,10.160942781103842,2.8792806783329636,317200.3118087533,276.72764856022155,11,0.28336747291673764,0.28336747291673764,110166.51283625634,3.671820591101006,False,317.20031180875327
Adams,2018,9.601968104529877,2.7208854368077486,299750.4604000638,294.5670690017257,11,0.28336747291673764,0.28336747291673764,110166.51283625634,3.2596882391064645,False,299.7504604000638
Adams,2019,11.908523783512132,3.3744882907027,371755.60759349563,488.61082302613096,12,0.28336747291673764,0.28336747291673764,110166.51283625634,2.437220630881372,True,371.75560759349565
Adams,2020,3.542980905710058,1.0039655458433132,110603.38319330652,146.24965265879936,12,0.28336747291673764,0.28336747291673764,110166.51283625634,2.4225568001695272,True,110.60338319330653
Allamakee,2000,15.032746689175147,15.032746689175124,2566085.7993054856,230.90714587151015,12,0.9999999999999983,0.9999999999999983,170699.72988723937,6.510299467968921,True,2566.0857993054856
Allamakee,2001,20.142788085019276,20.142788085019234,3438368.4852886875,270.4927637063071,12,0.9999999999999983,0.9999999999999983,170699.72988723937,7.446701275487618,True,3438.3684852886877
Allamakee,2002,10.587185783768701,10.587185783768682,1807229.753555335,185.5826586746031,12,0.9999999999999983,0.9999999999999983,170699.72988723937,5.704835710071413,True,1807.229753555335
Allamakee,2003,6.183314507945038,6.183314507945028,1055490.1163140647,132.200368463028,12,0.9999999999999983,0.9999999999999983,170699.72988723937,4.677229405509791,True,1055.4901163140646
Allamakee,2004,14.077400272508898,14.077400272508871,2403008.424031815,240.91599002637173,12,0.9999999999999983,0.9999999999999983,170699.72988723937,5.843281830719465,True,2403.008424031815
Allamakee,2005,8.900214601970438,8.900214601970422,1519264.228494815,184.39675429695063,12,0.9999999999999983,0.9999999999999983,170699.72988723937,4.826665542950731,True,1519.2642284948151
Allamakee,2006,12.965098622469746,12.965098622469728,2213138.8328170017,185.06680920867157,12,0.9999999999999983,0.9999999999999983,170699.72988723937,7.00563146785061,True,2213.138832817002
Allamakee,2007,33.94905187876803,33.94905187876798,5795093.985633572,441.54392138341365,12,0.9999999999999983,0.9999999999999983,170699.72988723937,7.688714584134984,True,5795.093985633572
Allamakee,2008,30.458148863082386,29.597173869837768,5052229.585006967,395.2696514384116,11,0.8186810177999988,0.002745597900000877,170699.72988723937,7.705663400223932,False,5052.229585006967
Allamakee,2009,9.756468852212688,8.182010817577794,1396667.0364950001,189.63023460236892,11,0.8186810177999988,0.002745597900000877,170699.72988723937,5.144996457274228,False,1396.667036495
Allamakee,2010,21.17190342526943,21.171903425269388,3614038.195892203,332.75390532891237,12,0.9999999999999983,0.9999999999999983,170699.72988723937,6.362631087482489,True,3614.038195892203
Allamakee,2011,24.879214976374588,24.879214976374545,4246875.276273695,327.3587033263607,12,0.9999999999999983,0.9999999999999983,170699.72988723937,7.5999858025986935,True,4246.875276273695
Allamakee,2012,7.891772226747312,7.738446397489731,1320950.7097983775,145.5030495414696,12,0.9744478562893956,0.6933742754727654,170699.72988723937,5.423784760262423,True,1320.9507097983774
Allamakee,2013,26.293324473759668,26.293324473759625,4488263.385508308,409.1303511211243,12,0.9999999999999983,0.9999999999999983,170699.72988723937,6.42663747671349,True,4488.263385508309
Allamakee,2014,20.788043037711244,20.7880430377112,3548513.3314216095,333.13370109991473,12,0.9999999999999983,0.9999999999999983,170699.72988723937,6.240150116627323,True,3548.5133314216096
Allamakee,2015,14.926612640675026,14.926612640675,2547968.7458946747,241.04278759705852,12,0.9999999999999983,0.9999999999999983,170699.72988723937,6.192515772605169,True,2547.9687458946746
Allamakee,2016,39.63615183722009,39.63615183722003,6765880.412383065,534.8452935877538,12,0.9999999999999983,0.9999999999999983,170699.72988723937,7.410769490246409,True,6765.880412383065
Allamakee,2017,29.52634637126863,29.52634637126858,5040139.350132617,424.6310676685172,12,0.9999999999999983,0.9999999999999983,170699.72988723937,6.953411707105236,True,5040.139350132617
Allamakee,2018,34.66128503373609,34.661285033736036,5916671.992803353,549.058275826962,12,0.9999999999999983,0.9999999999999983,170699.72988723937,6.312860867369886,True,5916.671992803353
Allamakee,2019,39.71978345107404,39.71978345107397,6780156.306277967,663.6274863642374,12,0.9999999999999983,0.9999999999999983,170699.72988723937,5.985252911792975,True,6780.156306277967
Allamakee,2020,26.66865771922594,26.668657719225898,4552332.669127101,412.14881288423413,12,0.9999999999999983,0.9999999999999983,170699.72988723937,6.4706380039281415,True,4552.332669127101
Appanoose,2000,0.2178913855523706,0.1977908300671122,26417.867151997256,27.35447824664661,12,0.89860256405206,0.7894443772704585,133564.67103673835,0.7965474010789511,True,26.417867151997257
Appanoose,2001,4.300265527904455,3.9069031919983077,521824.2396116371,332.1846133716908,12,0.9085260355776601,0.9085260355776601,133564.67103673835,1.294540853128789,True,521.824239611637
Appanoose,2002,1.6004661453863225,1.4621163036974947,195287.08312080766,88.88993022071371,12,0.9205254548542698,0.9085260355776601,133564.67103673835,1.8005033206937668,True,195.28708312080767
Appanoose,2003,3.639474815485467,0.9387506214921791,125383.9179451366,68.27271976666951,12,0.7111649412600455,0.11908165830720167,133564.67103673835,5.33078926388728,True,125.3839179451366
Appanoose,2004,2.6003649013967585,2.3624992149212893,315546.43046551466,209.680327868629,12,0.9085260355776601,0.9085260355776601,133564.67103673835,1.2401568272184145,True,315.5464304655147
Appanoose,2005,1.3302786295973648,1.2178937263544907,162667.57491824497,91.69023329359575,12,0.9145257452159649,0.9085260355776601,133564.67103673835,1.4508400533105417,True,162.66757491824495
Appanoose,2006,0.8896648245899917,0.8125311563836822,108525.45660948713,26.868479046304106,12,0.9145257452159649,0.9085260355776601,133564.67103673835,3.311184168842522,True,108.52545660948712
Appanoose,2007,4.894416098769663,4.446704454682679,593922.617687291,349.77044387974234,12,0.9085260355776601,0.9085260355776601,133564.67103673835,1.3993223796955399,True,593.922617687291
Appanoose,2008,7.481418364246432,5.968100282688407,797127.3509715423,579.5688549019121,11,0.7649906942557586,0.11908165830720167,133564.67103673835,1.290859282891005,False,797.1273509715423
Appanoose,2009,5.466322059224223,3.9803236985041677,531630.6254104429,457.09049857108516,11,0.8304420721281751,0.11908165830720167,133564.67103673835,1.1958949215336006,False,531.6306254104429
Appanoose,2010,9.322387914938918,8.469632134476544,1131243.629843548,823.3970068631205,12,0.9085260355776601,0.9085260355776601,133564.67103673835,1.1321862767578228,True,1131.243629843548
Appanoose,2011,5.217984221634884,4.740674518588723,633186.6325675509,304.92244862555594,12,0.9085260355776601,0.9085260355776601,133564.67103673835,1.7112496128622385,True,633.1866325675509
Appanoose,2012,0.9306373792310499,0.8455082887131694,112930.03644081006,50.57339398880716,12,0.9085260355776601,0.9085260355776601,133564.67103673835,1.8401718884776004,True,112.93003644081006
Appanoose,2013,4.7002875639700035,4.093141904016934,546699.1519167104,307.02030884671126,12,0.84873871377676,0.11908165830720167,133564.67103673835,1.530937018995951,True,546.6991519167104
Appanoose,2014,4.43168649525653,4.02630256245847,537771.7772491423,345.0760337347806,12,0.9085260355776601,0.9085260355776601,133564.67103673835,1.28426377436071,True,537.7717772491422
Appanoose,2015,5.353711690692691,4.863986457970802,649656.7511860203,463.46516711651924,12,0.9085260355776601,0.9085260355776601,133564.67103673835,1.1551486650013378,True,649.6567511860203
Appanoose,2016,4.2325833778276145,3.8454121965096233,513611.21502746927,159.3820031063328,12,0.9085260355776601,0.9085260355776601,133564.67103673835,2.6556218991700193,True,513.6112150274693
Appanoose,2017,5.537404426820172,1.3459697896281697,179774.0121770744,136.8239665616962,12,0.7111649412600455,0.11908165830720167,133564.67103673835,4.047101225005974,True,179.77401217707438
Appanoose,2018,6.830238248440268,2.320528156292923,309940.57982675324,286.7237562158911,12,0.5795908783816358,0.11908165830720167,133564.67103673835,2.3821668419052733,True,309.94057982675326
Appanoose,2019,5.056299915909282,4.638847718231041,619586.1694750533,463.1703485324481,12,0.9145257452159649,0.9085260355776601,133564.67103673835,1.0916717643800238,True,619.5861694750533
Appanoose,2020,1.8235373291735117,1.6567311404018856,221280.74976409823,164.50297721530694,12,0.9085260355776601,0.9085260355776601,133564.67103673835,1.1085132682959322,True,221.28074976409823
Audubon,2000,1.3687811542822066,1.0107737370097662,116070.50491889077,47.87511586112869,12,0.807346189585755,0.22938475834302377,114833.32091934767,2.8590659879604865,True,116.07050491889078
Audubon,2001,9.445984032222146,9.069760305344051,1041510.695805134,165.7070204510765,12,0.8715641263905028,0.22938475834302377,114833.32091934767,5.700412696160322,True,1041.510695805134
Audubon,2002,1.7746119707169852,1.7746119707169825,203784.58594065928,57.041048316797955,12,0.9999999999999988,0.9999999999999988,114833.32091934767,3.111113878659873,True,203.78458594065927
Audubon,2003,6.186979820758441,6.109499495582984,701574.1162328734,96.19418396222541,12,0.9357820631952509,0.22938475834302377,114833.32091934767,6.431760804985894,True,701.5741162328734
Audubon,2004,16.43587994928201,16.43587994928199,1887386.6768077703,201.56845837769686,12,0.9999999999999988,0.9999999999999988,114833.32091934767,8.153993973841201,True,1887.3866768077703
Audubon,2005,9.548821834070656,9.548821834070644,1096522.9220735084,143.04168117833322,12,0.9999999999999988,0.9999999999999988,114833.32091934767,6.675552017712886,True,1096.5229220735084
Audubon,2006,4.796614838311394,4.796614838311388,550811.2110543165,102.78520987924706,12,0.9999999999999988,0.9999999999999988,114833.32091934767,4.666639143848125,True,550.8112110543165
Audubon,2007,37.09453353113944,37.09453353113939,4259688.473334834,462.114020004683,12,0.9999999999999988,0.9999999999999988,114833.32091934767,8.027138741811713,True,4259.688473334834
Audubon,2008,21.54857760435773,21.486178109641635,2467329.1861947407,357.2833357655792,9,0.9793409906708269,0.8140689160374522,114833.32091934767,6.031229404579952,False,2467.3291861947405
Audubon,2009,12.753997499424955,12.753997499424939,1464583.8878560218,222.57950221942045,9,0.9999999999999988,0.9999999999999988,114833.32091934767,5.730086271309913,False,1464.5838878560216
Audubon,2010,31.80541205022606,31.80541205022602,3652321.088935692,549.0604304555802,12,0.9999999999999988,0.9999999999999988,114833.32091934767,5.792697904643333,True,3652.321088935692
Audubon,2011,12.532963648049199,12.532963648049185,1439201.83666695,226.62838464261424,12,0.9999999999999988,0.9999999999999988,114833.32091934767,5.530182667900706,True,1439.20183666695
Audubon,2012,5.298408629619982,4.683448909544843,537815.9916391319,116.86940231683401,12,0.8715641263905028,0.22938475834302377,114833.32091934767,4.533614893704982,True,537.8159916391319
Audubon,2013,19.255282836555363,19.255282836555338,2211148.073362966,193.39745225261237,12,0.9999999999999988,0.9999999999999988,114833.32091934767,9.956327041684318,True,2211.148073362966
Audubon,2014,20.974743315021417,20.974743315021392,2408599.4302947936,340.516016799109,12,0.9999999999999988,0.9999999999999988,114833.32091934767,6.159693606246924,True,2408.5994302947934
Audubon,2015,33.7224020319685,33.722402031968464,3872455.4147082963,449.6659911044276,12,0.9999999999999988,0.9999999999999988,114833.32091934767,7.4994335126707465,True,3872.4554147082963
Audubon,2016,31.262483066732027,31.26248306673199,3589974.750737707,444.1122369056366,12,0.9999999999999988,0.9999999999999988,114833.32091934767,7.039320349413063,True,3589.974750737707
Audubon,2017,15.722064940264003,15.722064940263985,1805416.9288001587,282.16787564902876,12,0.9999999999999988,0.9999999999999988,114833.32091934767,5.571883370529291,True,1805.4169288001588
Audubon,2018,20.943888006737883,20.943888006737858,2405056.212776605,358.48253598455193,12,0.9999999999999988,0.9999999999999988,114833.32091934767,5.842373310938756,True,2405.056212776605
Audubon,2019,18.41290986111999,18.41290986111997,2114415.587141011,395.9045457930858,12,0.9999999999999988,0.9999999999999988,114833.32091934767,4.650845780069232,True,2114.4155871410107
Audubon,2020,6.035543902782008,6.035543902781999,693081.5499109777,140.58044617909027,12,0.9999999999999988,0.9999999999999988,114833.32091934767,4.293302565772995,True,693.0815499109777
Benton,2000,12.044820018065286,12.044820018065288,2240124.8994236584,162.40690034252736,12,1.0000000000000002,1.0000000000000002,185982.43029483486,7.416445971607074,True,2240.1248994236585
Benton,2001,31.2607369331915,31.260736933191502,5813947.8276424585,293.0799414705925,12,1.0000000000000002,1.0000000000000002,185982.43029483486,10.666283327454597,True,5813.947827642459
Benton,2002,9.119227734647568,9.119227734647572,1696016.1365018166,114.28904982323166,12,1.0000000000000002,1.0000000000000002,185982.43029483486,7.979091390428107,True,1696.0161365018166
Benton,2003,14.452067561914417,14.45206756191442,2687830.647949993,155.6926072727256,12,1.0000000000000002,1.0000000000000002,185982.43029483486,9.282436600601617,True,2687.8306479499934
Benton,2004,21.941187534667087,21.94118753466709,4080675.381252121,263.60342630847185,12,1.0000000000000002,1.0000000000000002,185982.43029483486,8.323559311020203,True,4080.675381252121
Benton,2005,17.450499141672267,17.45049914167227,3245486.2402261384,195.6485986727397,12,1.0000000000000002,1.0000000000000002,185982.43029483486,8.9193069922579,True,3245.4862402261383
Benton,2006,18.17799611851144,18.177996118511448,3380787.896010834,178.9981274171052,12,1.0000000000000002,1.0000000000000002,185982.43029483486,10.155411333523448,True,3380.7878960108337
Benton,2007,42.94691335798994,42.94691335798994,7987371.319980676,470.3362120476058,12,1.0000000000000002,1.0000000000000002,185982.43029483486,9.131109248641694,True,7987.371319980676
Benton,2008,50.63494185910085,50.404492636397244,9374350.038295267,619.3660460835504,12,0.9742972904547899,0.845783742728738,185982.43029483486,8.175285387257144,True,9374.350038295268
Benton,2009,28.887914411346767,28.121071565144813,5230025.232180608,417.575970688512,12,0.9614459356821846,0.845783742728738,185982.43029483486,6.918002097610045,True,5230.025232180608
Benton,2010,36.68174186040462,36.68174186040462,6822159.498645829,508.6476331321424,12,1.0000000000000002,1.0000000000000002,185982.43029483486,7.211621458754535,True,6822.159498645829
Benton,2011,20.411074591157718,20.411074591157725,3796101.2573926663,282.9742302101239,12,1.0000000000000002,1.0000000000000002,185982.43029483486,7.213050664013248,True,3796.1012573926664
Benton,2012,5.313929411102905,5.313929411102907,988297.5062921193,91.33745704494103,12,1.0000000000000002,1.0000000000000002,185982.43029483486,5.817908208773841,True,988.2975062921192
Benton,2013,37.956333343867094,37.956333343867094,7059211.120373276,399.8732657845625,12,1.0000000000000002,1.0000000000000002,185982.43029483486,9.492090767657526,True,7059.211120373276
Benton,2014,21.72826420386275,21.728264203862754,4041075.382722659,325.38686359390914,12,1.0000000000000002,1.0000000000000002,185982.43029483486,6.677670992575829,True,4041.075382722659
Benton,2015,33.06079061702855,33.06079061702855,6148726.186423643,338.2457958039405,12,1.0000000000000002,1.0000000000000002,185982.43029483486,9.77419114358831,True,6148.7261864236425
Benton,2016,45.4018496367974,45.401849636797415,8443946.335332248,486.8128281779973,12,1.0000000000000002,1.0000000000000002,185982.43029483486,9.32634618662858,True,8443.946335332248
Benton,2017,27.6314268926112,27.6314268926112,5138959.926001888,316.49343571703565,12,1.0000000000000002,1.0000000000000002,185982.43029483486,8.730489727223086,True,5138.959926001888
Benton,2018,39.4286351332933,39.42863513329331,7333033.385298199,561.4605936024277,12,1.0000000000000002,1.0000000000000002,185982.43029483486,7.022511567608404,True,7333.033385298199
Benton,2019,31.487194020962892,31.487194020962892,5856064.867183674,493.8976572030832,12,1.0000000000000002,1.0000000000000002,185982.43029483486,6.375246685573128,True,5856.064867183674
Benton,2020,24.847041584931343,24.847041584931347,4621113.179602358,337.6146782471685,12,1.0000000000000002,1.0000000000000002,185982.43029483486,7.359585701052004,True,4621.113179602357
Black Hawk,2000,13.756868129036949,13.743409148742986,2037132.563801135,184.9837581014943,12,0.9990216537537672,0.9990216537537673,148226.1454747898,7.436797841186157,True,2037.132563801135
Black Hawk,2001,31.781044767747794,31.7509185057006,4706316.265384172,295.57578671993014,12,0.9992662403153258,0.9990216537537673,148226.1454747898,10.752249066281468,True,4706.316265384172
Black Hawk,2002,8.500356853627814,8.500356853627826,1259975.1315734647,115.34591460680653,12,1.0000000000000013,1.0000000000000013,148226.1454747898,7.369447702247626,True,1259.9751315734648
Black Hawk,2003,13.434005603158594,13.434005603158614,1991270.86884293,152.0885786621313,12,1.0000000000000013,1.0000000000000013,148226.1454747898,8.8330141035788,True,1991.27086884293
Black Hawk,2004,22.82874178744227,22.828741787442304,3383816.401191836,274.8255511231412,12,1.0000000000000013,1.0000000000000013,148226.1454747898,8.306630040091644,True,3383.816401191836
Black Hawk,2005,16.93510787722833,16.93510787722835,2510225.7638413087,199.87520674445176,12,1.0000000000000013,1.0000000000000013,148226.1454747898,8.472840705491064,True,2510.2257638413084
Black Hawk,2006,19.417410380211805,19.417410380211834,2878167.8957609725,190.6864283987733,12,1.0000000000000013,1.0000000000000013,148226.1454747898,10.182901081772382,True,2878.1678957609724
Black Hawk,2007,42.153821101300686,42.153821101300736,6248298.418879669,471.08117232402793,12,1.0000000000000013,1.0000000000000013,148226.1454747898,8.948313704268708,True,6248.298418879669
Black Hawk,2008,49.378808840223016,49.29114675924744,7306236.690155426,599.080450553641,12,0.9873412729812161,0.953829982337278,148226.1454747898,8.242433682252447,True,7306.236690155426
Black Hawk,2009,27.554606365060607,26.73728986402933,3963165.416987234,392.34023709239256,12,0.9589083042179499,0.8356332168717958,148226.1454747898,7.023140570354437,True,3963.1654169872336
Black Hawk,2010,37.580914493465876,37.580914493465926,5570474.098784116,496.21890793411666,12,1.0000000000000013,1.0000000000000013,148226.1454747898,7.573454758087437,True,5570.474098784116
Black Hawk,2011,22.01272271769672,22.012722717696757,3262861.03984953,298.03578784337765,12,1.0000000000000013,1.0000000000000013,148226.1454747898,7.385932701902478,True,3262.86103984953
Black Hawk,2012,5.779880883064691,5.779457411576715,856666.6950537224,98.41704039381176,12,0.9988837773968969,0.986605328762748,148226.1454747898,5.872845657557608,True,856.6666950537224
Black Hawk,2013,41.4435861869166,41.44358618691666,6143023.035138898,408.8525209818445,12,1.0000000000000013,1.0000000000000013,148226.1454747898,10.136561243988744,True,6143.023035138897
Black Hawk,2014,21.100819743221198,21.100819743221233,3127693.1768960273,329.0161096091307,12,1.0000000000000013,1.0000000000000013,148226.1454747898,6.413308992161161,True,3127.693176896027
Black Hawk,2015,29.684498776051484,29.684498776051527,4400018.833925233,315.6100880486931,12,1.0000000000000013,1.0000000000000013,148226.1454747898,9.405434078352934,True,4400.018833925234
Black Hawk,2016,48.63727938056613,48.6372793805662,7209316.4489618,529.4226207711205,12,1.0000000000000013,1.0000000000000013,148226.1454747898,9.18685327606977,True,7209.3164489618
Black Hawk,2017,30.00111979688561,30.001119796885646,4446950.3474197695,348.06713105672384,12,1.0000000000000013,1.0000000000000013,148226.1454747898,8.61934871753127,True,4446.950347419769
Black Hawk,2018,41.54860483134384,41.5486048313439,6158589.544005335,605.3027544946304,12,1.0000000000000013,1.0000000000000013,148226.1454747898,6.864103049726401,True,6158.5895440053355
Black Hawk,2019,32.106525107031814,32.106525107031864,4759026.461204895,513.2205703898936,12,1.0000000000000013,1.0000000000000013,148226.1454747898,6.255892097746684,True,4759.026461204895
Black Hawk,2020,25.4610433523958,25.46080194030578,3773956.532308575,350.4128358392347,12,0.9999184711461485,0.9990216537537673,148226.1454747898,7.266013327227839,True,3773.9565323085753
Boone,2000,3.3988175144815123,3.398817514481506,504551.92497877637,51.58508593693486,12,0.9999999999999982,0.9999999999999982,148449.25413883143,6.588760012218887,True,504.55192497877636
Boone,2001,24.9947644454097,24.994764445409658,3710454.1392968465,249.66529936233715,12,0.9999999999999982,0.9999999999999982,148449.25413883143,10.011308944113619,True,3710.4541392968463
Boone,2002,10.256123200964424,10.256123200964405,1522513.8395391305,95.69942321168026,12,0.9999999999999982,0.9999999999999982,148449.25413883143,10.717016735073331,True,1522.5138395391305
Boone,2003,17.88582696875815,17.885826968758117,2655137.6731683393,145.92406667219473,12,0.9999999999999982,0.9999999999999982,148449.25413883143,12.25694114524443,True,2655.1376731683395
Boone,2004,21.22701203955815,21.22701203955811,3151134.104868396,205.83526079622055,12,0.9999999999999982,0.9999999999999982,148449.25413883143,10.312621830412795,True,3151.134104868396
Boone,2005,19.190997224045447,19.19099722404541,2848889.2240899256,187.54656402847732,12,0.9999999999999982,0.9999999999999982,148449.25413883143,10.232657326172854,True,2848.889224089926
Boone,2006,20.650977955737407,20.650977955737368,3065622.274766662,187.8795161859903,12,0.9999999999999982,0.9999999999999982,148449.25413883143,10.991606948409471,True,3065.622274766662
Boone,2007,34.849769604872705,34.84976960487264,5173422.304753463,378.46294342090874,12,0.9999999999999982,0.9999999999999982,148449.25413883143,9.208238272911814,True,5173.422304753462
Boone,2008,28.998426490606686,25.412805837750103,3772512.0721889436,400.4386590857794,12,0.8096095669420875,0.23843826776835536,148449.25413883143,7.241665067206917,True,3772.5120721889434
Boone,2009,21.867917996546492,16.553310144245234,2457326.544441957,294.8904258780902,12,0.8096095669420875,0.23843826776835536,148449.25413883143,7.415607994539249,True,2457.326544441957
Boone,2010,34.04446980997777,34.04446980997771,5053876.150843155,560.6171646702886,12,0.9999999999999982,0.9999999999999982,148449.25413883143,6.072677034425101,True,5053.876150843154
Boone,2011,21.26595286548281,21.26595286548277,3156914.841432462,258.43342659159777,12,0.9999999999999982,0.9999999999999982,148449.25413883143,8.228793444390375,True,3156.914841432462
